transaction_id,sku,store_id,quantity,unit_price,total_amount,transaction_date,customer_id,payment_method
TX00006130,SKU00136,STORE005,9,104.79,943.11,2026-01-19T11:48:17.976Z,CUST000140,cash
TX00006131,SKU00183,STORE005,3,104.89,314.67,2025-11-16T08:09:50.045Z,CUST000592,mobile
TX00006132,SKU00163,STORE005,5,284.29,1421.45,2025-09-16T09:59:17.458Z,CUST001647,credit
TX00006133,SKU00160,STORE004,4,365.35,1461.40,2025-11-28T21:50:19.703Z,CUST001402,cash
TX00006134,SKU00197,STORE001,5,440.60,2203.00,2025-09-04T06:02:39.701Z,CUST000869,mobile
TX00006135,SKU00175,STORE005,9,113.69,1023.21,2026-02-07T21:44:29.670Z,CUST000362,debit
TX00006136,SKU00193,STORE003,9,468.99,4220.91,2025-08-08T21:18:39.168Z,CUST000582,cash
TX00006137,SKU00013,STORE004,1,83.45,83.45,2026-01-26T10:28:46.173Z,CUST001764,mobile
TX00006138,SKU00177,STORE001,7,223.65,1565.55,2026-01-14T06:25:45.889Z,CUST000714,debit
TX00006139,SKU00019,STORE005,8,143.79,1150.32,2025-07-31T00:51:30.018Z,CUST001621,cash
TX00006140,SKU00076,STORE003,5,474.69,2373.45,2026-01-03T05:14:20.896Z,CUST001250,cash
TX00006141,SKU00163,STORE001,8,168.95,1351.60,2026-01-08T11:00:09.382Z,CUST000664,cash
TX00006142,SKU00033,STORE005,9,148.19,1333.71,2025-09-05T11:00:22.971Z,CUST001307,credit
TX00006143,SKU00067,STORE005,2,300.75,601.50,2025-08-09T07:23:29.090Z,CUST000558,debit
TX00006144,SKU00068,STORE002,10,453.39,4533.90,2025-07-05T20:35:33.091Z,CUST000467,cash
TX00006145,SKU00195,STORE004,4,409.60,1638.40,2025-09-25T02:40:03.758Z,CUST001950,mobile
TX00006146,SKU00030,STORE003,6,101.45,608.70,2025-07-15T03:04:46.018Z,CUST000658,debit
TX00006147,SKU00013,STORE005,9,380.95,3428.55,2025-11-25T03:37:50.494Z,CUST000362,cash
TX00006148,SKU00125,STORE005,3,18.59,55.77,2025-07-23T09:17:27.729Z,CUST000912,credit
TX00006149,SKU00100,STORE003,9,359.95,3239.55,2025-07-18T02:18:04.677Z,CUST000272,credit
TX00006150,SKU00080,STORE001,9,234.25,2108.25,2025-08-28T19:45:02.359Z,CUST001957,mobile
TX00006151,SKU00170,STORE002,2,297.99,595.98,2025-08-31T06:14:57.039Z,CUST000196,debit
TX00006152,SKU00131,STORE004,8,235.95,1887.60,2025-06-22T20:56:04.710Z,CUST001951,credit
TX00006153,SKU00106,STORE002,2,220.15,440.30,2026-02-06T19:50:11.463Z,CUST000059,cash
TX00006154,SKU00047,STORE002,4,429.99,1719.96,2025-09-25T03:58:54.741Z,CUST000790,cash
TX00006155,SKU00158,STORE004,8,100.29,802.32,2025-09-19T10:57:59.651Z,CUST000023,cash
TX00006156,SKU00121,STORE001,10,282.99,2829.90,2025-10-24T02:01:30.638Z,CUST000420,mobile
TX00006157,SKU00141,STORE003,7,421.09,2947.63,2025-11-06T13:44:22.252Z,CUST001395,cash
TX00006158,SKU00194,STORE004,4,72.05,288.20,2025-07-27T07:03:13.217Z,CUST000355,cash
TX00006159,SKU00166,STORE001,8,38.79,310.32,2025-07-26T02:39:55.372Z,CUST001264,mobile
TX00006160,SKU00155,STORE002,1,310.25,310.25,2025-11-01T11:12:06.544Z,CUST000487,debit
TX00006161,SKU00069,STORE004,3,145.89,437.67,2025-12-24T15:51:46.135Z,CUST001912,debit
TX00006162,SKU00019,STORE003,2,209.70,419.40,2025-11-19T19:02:54.741Z,CUST000655,mobile
TX00006163,SKU00190,STORE005,6,491.79,2950.74,2025-06-03T03:02:34.596Z,CUST001777,debit
TX00006164,SKU00031,STORE004,7,441.69,3091.83,2025-12-16T11:12:35.076Z,CUST000513,cash
TX00006165,SKU00115,STORE001,2,79.99,159.98,2026-02-07T03:28:46.667Z,CUST000416,cash
TX00006166,SKU00027,STORE002,10,350.00,3500.00,2025-10-31T03:15:12.410Z,CUST000501,cash
TX00006167,SKU00074,STORE004,4,128.15,512.60,2026-02-08T14:43:19.505Z,CUST001073,cash
TX00006168,SKU00085,STORE004,6,102.10,612.60,2026-01-16T05:00:41.069Z,CUST001928,cash
TX00006169,SKU00136,STORE005,1,456.59,456.59,2025-07-08T21:45:55.062Z,CUST000476,cash
TX00006170,SKU00010,STORE001,7,229.49,1606.43,2025-08-18T15:56:54.085Z,CUST000562,credit
TX00006171,SKU00108,STORE002,4,231.59,926.36,2025-10-06T10:36:08.816Z,CUST001048,credit
TX00006172,SKU00043,STORE002,5,249.70,1248.50,2025-10-16T10:55:37.650Z,CUST001174,debit
TX00006173,SKU00164,STORE004,8,13.10,104.80,2025-07-23T20:51:02.808Z,CUST001211,mobile
TX00006174,SKU00156,STORE003,9,397.19,3574.71,2026-01-10T02:28:52.671Z,CUST001060,credit
TX00006175,SKU00004,STORE005,4,191.89,767.56,2025-06-05T04:32:56.862Z,CUST001181,mobile
TX00006176,SKU00052,STORE004,7,265.10,1855.70,2025-11-18T17:09:21.484Z,CUST000806,debit
TX00006177,SKU00129,STORE005,6,362.79,2176.74,2025-12-15T21:02:43.552Z,CUST000248,credit
TX00006178,SKU00005,STORE003,2,433.59,867.18,2025-09-03T01:12:25.863Z,CUST000900,debit
TX00006179,SKU00128,STORE004,4,174.85,699.40,2025-06-28T19:52:21.311Z,CUST001438,mobile
TX00006180,SKU00156,STORE002,8,227.70,1821.60,2026-01-03T17:45:23.661Z,CUST000500,credit
TX00006181,SKU00087,STORE001,7,376.19,2633.33,2025-08-18T18:07:58.120Z,CUST001181,credit
TX00006182,SKU00143,STORE003,7,363.39,2543.73,2025-11-12T05:06:27.284Z,CUST001566,cash
TX00006183,SKU00143,STORE002,3,413.95,1241.85,2025-12-05T03:49:45.151Z,CUST001104,cash
TX00006184,SKU00014,STORE002,1,242.69,242.69,2025-11-26T08:30:21.440Z,CUST001565,debit
TX00006185,SKU00172,STORE003,4,350.29,1401.16,2026-01-11T03:18:10.929Z,CUST000117,credit
TX00006186,SKU00155,STORE005,2,286.89,573.78,2025-10-14T07:46:48.500Z,CUST000898,cash
TX00006187,SKU00009,STORE004,3,380.99,1142.97,2025-07-07T11:45:22.722Z,CUST001448,credit
TX00006188,SKU00044,STORE001,4,53.39,213.56,2026-01-28T17:00:33.489Z,CUST000311,mobile
TX00006189,SKU00160,STORE002,8,335.99,2687.92,2025-12-23T07:55:30.667Z,CUST001828,cash
TX00006190,SKU00153,STORE003,7,256.85,1797.95,2025-10-12T17:54:44.479Z,CUST000063,cash
TX00006191,SKU00126,STORE001,5,449.95,2249.75,2025-10-20T16:28:01.430Z,CUST000303,debit
TX00006192,SKU00037,STORE004,8,442.49,3539.92,2025-07-28T06:23:56.643Z,CUST000252,mobile
TX00006193,SKU00169,STORE003,5,278.69,1393.45,2025-10-16T18:40:44.984Z,CUST000808,cash
TX00006194,SKU00042,STORE005,3,278.49,835.47,2025-06-09T23:05:39.342Z,CUST000484,cash
TX00006195,SKU00019,STORE002,3,66.45,199.35,2025-08-16T05:34:03.831Z,CUST000338,mobile
TX00006196,SKU00044,STORE002,2,365.29,730.58,2026-01-08T10:33:08.527Z,CUST000051,cash
TX00006197,SKU00131,STORE005,5,339.85,1699.25,2025-08-04T05:39:35.316Z,CUST000705,credit
TX00006198,SKU00130,STORE004,2,249.99,499.98,2025-08-29T22:50:26.326Z,CUST000491,credit
TX00006199,SKU00084,STORE002,6,51.19,307.14,2026-02-05T11:25:26.784Z,CUST000515,cash
TX00006200,SKU00138,STORE004,1,271.05,271.05,2025-08-25T08:08:31.538Z,CUST000568,cash
TX00006201,SKU00121,STORE004,10,454.70,4547.00,2025-09-14T01:26:30.498Z,CUST000307,credit
TX00006202,SKU00107,STORE005,8,156.09,1248.72,2025-07-14T09:11:20.703Z,CUST000942,credit
TX00006203,SKU00010,STORE002,8,277.89,2223.12,2025-07-11T08:00:16.948Z,CUST001505,mobile
TX00006204,SKU00175,STORE001,3,107.85,323.55,2025-11-04T07:07:04.395Z,CUST000307,mobile
TX00006205,SKU00156,STORE003,6,273.10,1638.60,2025-12-11T22:59:37.695Z,CUST000401,cash
TX00006206,SKU00022,STORE003,7,11.19,78.33,2025-12-30T15:27:42.562Z,CUST000750,cash
TX00006207,SKU00200,STORE002,2,210.39,420.78,2025-06-20T12:29:25.327Z,CUST001128,mobile
TX00006208,SKU00173,STORE001,2,248.15,496.30,2026-01-27T21:18:53.212Z,CUST000990,credit
TX00006209,SKU00057,STORE005,6,399.95,2399.70,2025-12-30T14:22:51.086Z,CUST000339,cash
TX00006210,SKU00158,STORE001,2,234.15,468.30,2025-06-11T16:36:09.936Z,CUST001337,cash
TX00006211,SKU00102,STORE003,1,87.45,87.45,2025-11-12T16:24:05.123Z,CUST001618,cash
TX00006212,SKU00098,STORE002,5,9.69,48.45,2025-08-02T00:05:40.959Z,CUST000291,cash
TX00006213,SKU00003,STORE003,7,395.29,2767.03,2025-12-11T22:35:50.834Z,CUST001534,debit
TX00006214,SKU00178,STORE001,6,59.10,354.60,2025-06-23T04:45:22.736Z,CUST001217,cash
TX00006215,SKU00046,STORE005,7,57.49,402.43,2025-12-23T11:49:12.680Z,CUST000103,mobile
TX00006216,SKU00072,STORE002,5,207.79,1038.95,2025-11-17T12:27:51.420Z,CUST000218,cash
TX00006217,SKU00080,STORE005,5,254.25,1271.25,2025-12-09T18:25:17.705Z,CUST001004,debit
TX00006218,SKU00143,STORE002,6,226.40,1358.40,2026-01-15T11:33:42.487Z,CUST000828,credit
TX00006219,SKU00115,STORE005,7,157.69,1103.83,2025-12-19T21:51:53.970Z,CUST001967,credit
TX00006220,SKU00200,STORE001,8,371.55,2972.40,2025-12-11T16:32:53.522Z,CUST000944,credit
TX00006221,SKU00072,STORE004,7,101.69,711.83,2025-07-22T04:36:20.442Z,CUST001458,mobile
TX00006222,SKU00018,STORE005,10,8.95,89.50,2025-11-05T03:57:05.797Z,CUST001108,cash
TX00006223,SKU00101,STORE002,1,108.19,108.19,2026-02-03T06:34:26.412Z,CUST001660,debit
TX00006224,SKU00083,STORE005,3,98.85,296.55,2025-07-01T01:22:25.792Z,CUST000382,credit
TX00006225,SKU00173,STORE003,2,444.04,888.08,2025-11-12T18:00:01.348Z,CUST000564,cash
TX00006226,SKU00035,STORE003,2,157.09,314.18,2025-08-12T14:46:44.901Z,CUST001940,credit
TX00006227,SKU00100,STORE004,7,378.57,2649.99,2026-01-05T13:03:11.692Z,CUST001512,mobile
TX00006228,SKU00107,STORE004,5,141.89,709.45,2025-11-17T03:02:55.996Z,CUST000682,cash
TX00006229,SKU00050,STORE003,10,205.99,2059.90,2026-01-30T19:27:06.908Z,CUST001754,mobile
TX00006230,SKU00178,STORE002,4,487.69,1950.76,2025-06-12T02:21:10.853Z,CUST000565,mobile
TX00006231,SKU00084,STORE005,2,384.29,768.58,2025-08-24T16:40:21.510Z,CUST001233,debit
TX00006232,SKU00134,STORE005,1,99.80,99.80,2025-09-18T00:41:21.895Z,CUST001596,debit
TX00006233,SKU00150,STORE002,1,287.19,287.19,2025-10-18T18:05:01.723Z,CUST001139,debit
TX00006234,SKU00103,STORE005,5,8.65,43.25,2025-10-07T22:30:35.002Z,CUST001461,mobile
TX00006235,SKU00058,STORE003,7,175.95,1231.65,2025-09-15T06:57:50.634Z,CUST001467,mobile
TX00006236,SKU00052,STORE004,8,421.95,3375.60,2025-12-11T12:53:31.803Z,CUST000197,mobile
TX00006237,SKU00107,STORE003,2,302.80,605.60,2025-08-20T00:37:12.179Z,CUST001728,credit
TX00006238,SKU00119,STORE004,9,379.69,3417.21,2025-11-01T09:44:22.850Z,CUST000250,cash
TX00006239,SKU00153,STORE002,3,402.29,1206.87,2026-01-17T02:40:33.359Z,CUST001739,credit
TX00006240,SKU00022,STORE002,9,349.29,3143.61,2025-12-29T20:18:31.788Z,CUST001427,cash
TX00006241,SKU00198,STORE004,2,365.42,730.84,2025-09-04T08:54:03.091Z,CUST000039,credit
TX00006242,SKU00100,STORE001,4,251.19,1004.76,2026-02-13T07:31:54.571Z,CUST001759,cash
TX00006243,SKU00189,STORE001,3,329.99,989.97,2025-09-29T11:40:15.233Z,CUST001803,cash
TX00006244,SKU00067,STORE004,1,284.09,284.09,2025-11-17T10:19:10.550Z,CUST000125,mobile
TX00006245,SKU00010,STORE003,3,194.89,584.67,2025-11-09T13:09:48.105Z,CUST001497,mobile
TX00006246,SKU00061,STORE001,9,489.59,4406.31,2025-07-27T15:36:33.310Z,CUST000289,debit
TX00006247,SKU00061,STORE005,2,192.49,384.98,2026-02-03T07:33:42.331Z,CUST000949,mobile
TX00006248,SKU00102,STORE005,1,64.39,64.39,2025-10-04T02:53:01.660Z,CUST001474,debit
TX00006249,SKU00082,STORE004,8,466.35,3730.80,2025-07-13T14:18:57.940Z,CUST000685,cash
TX00006250,SKU00029,STORE003,2,171.59,343.18,2026-01-22T23:58:56.040Z,CUST001370,debit
TX00006251,SKU00019,STORE002,9,494.79,4453.11,2025-11-27T01:38:40.195Z,CUST000261,mobile
TX00006252,SKU00132,STORE002,4,406.55,1626.20,2025-10-29T05:47:45.093Z,CUST000591,cash
TX00006253,SKU00094,STORE003,6,228.09,1368.54,2025-12-06T23:44:50.265Z,CUST001972,mobile
TX00006254,SKU00106,STORE001,2,427.79,855.58,2025-07-11T10:49:39.559Z,CUST001470,cash
TX00006255,SKU00061,STORE003,7,55.19,386.33,2026-02-12T16:00:51.810Z,CUST001805,cash
TX00006256,SKU00105,STORE004,10,90.29,902.90,2025-10-31T07:37:30.381Z,CUST001808,debit
TX00006257,SKU00159,STORE002,5,68.09,340.45,2025-07-06T15:00:47.552Z,CUST001099,mobile
TX00006258,SKU00188,STORE002,8,443.35,3546.80,2025-09-04T02:53:24.703Z,CUST001224,debit
TX00006259,SKU00005,STORE002,6,102.25,613.50,2025-12-14T10:40:02.926Z,CUST000797,credit
TX00006260,SKU00080,STORE005,3,136.39,409.17,2025-12-02T23:33:33.596Z,CUST001150,mobile
TX00006261,SKU00122,STORE003,4,16.95,67.80,2025-09-20T07:03:35.438Z,CUST000981,credit
TX00006262,SKU00058,STORE002,8,220.05,1760.40,2025-12-03T12:41:24.499Z,CUST000067,mobile
TX00006263,SKU00037,STORE002,9,98.90,890.10,2025-08-11T06:20:20.995Z,CUST001275,debit
TX00006264,SKU00129,STORE005,5,287.99,1439.95,2025-08-28T02:28:19.800Z,CUST001019,credit
TX00006265,SKU00141,STORE002,7,179.19,1254.33,2025-11-03T08:31:41.917Z,CUST001883,credit
TX00006266,SKU00014,STORE004,5,235.45,1177.25,2025-12-04T05:22:55.329Z,CUST001321,credit
TX00006267,SKU00135,STORE002,5,404.95,2024.75,2025-08-05T05:25:01.007Z,CUST001594,cash
TX00006268,SKU00118,STORE003,1,14.10,14.10,2025-08-31T09:53:16.363Z,CUST000647,cash
TX00006269,SKU00119,STORE003,6,154.68,928.08,2025-10-10T20:43:51.739Z,CUST001290,mobile
TX00006270,SKU00012,STORE001,6,424.05,2544.30,2025-08-04T11:30:42.085Z,CUST000020,mobile
TX00006271,SKU00154,STORE002,10,50.79,507.90,2025-06-05T21:22:48.594Z,CUST000670,credit
TX00006272,SKU00064,STORE005,5,165.85,829.25,2025-09-30T14:26:02.714Z,CUST001968,cash
TX00006273,SKU00151,STORE002,2,217.79,435.58,2026-01-31T00:52:09.841Z,CUST001391,debit
TX00006274,SKU00191,STORE005,6,281.49,1688.94,2025-11-22T09:42:39.706Z,CUST001971,credit
TX00006275,SKU00083,STORE001,8,101.29,810.32,2025-10-29T17:26:02.661Z,CUST001835,mobile
TX00006276,SKU00155,STORE004,2,466.89,933.78,2025-07-17T13:24:29.172Z,CUST000938,credit
TX00006277,SKU00132,STORE001,7,337.43,2362.01,2025-06-21T14:34:39.310Z,CUST001558,debit
TX00006278,SKU00184,STORE005,7,80.70,564.90,2025-07-07T05:35:00.436Z,CUST001218,cash
TX00006279,SKU00192,STORE001,1,446.99,446.99,2025-08-13T06:48:37.553Z,CUST001849,cash
TX00006280,SKU00130,STORE004,4,267.69,1070.76,2025-11-26T02:59:18.865Z,CUST001591,debit
TX00006281,SKU00015,STORE002,5,454.49,2272.45,2025-11-10T20:28:36.390Z,CUST000393,cash
TX00006282,SKU00036,STORE001,8,393.20,3145.60,2025-06-23T22:14:39.675Z,CUST000759,cash
TX00006283,SKU00117,STORE001,5,31.19,155.95,2025-06-18T23:11:37.301Z,CUST001922,mobile
TX00006284,SKU00088,STORE002,1,218.45,218.45,2025-12-10T04:11:26.257Z,CUST000104,debit
TX00006285,SKU00196,STORE001,5,141.10,705.50,2026-01-02T02:40:51.915Z,CUST001395,debit
TX00006286,SKU00074,STORE005,1,77.60,77.60,2025-12-31T04:32:52.066Z,CUST001550,cash
TX00006287,SKU00059,STORE005,5,143.99,719.95,2026-02-04T01:52:28.742Z,CUST000511,credit
TX00006288,SKU00028,STORE001,3,56.29,168.87,2025-11-15T02:28:45.088Z,CUST000405,debit
TX00006289,SKU00117,STORE002,2,470.45,940.90,2025-06-26T18:00:50.028Z,CUST001389,debit
TX00006290,SKU00112,STORE004,4,337.09,1348.36,2025-10-01T09:25:29.769Z,CUST000030,debit
TX00006291,SKU00024,STORE001,4,107.75,431.00,2025-06-27T11:14:32.665Z,CUST001037,credit
TX00006292,SKU00021,STORE004,4,27.59,110.36,2025-06-27T02:50:29.875Z,CUST000773,mobile
TX00006293,SKU00004,STORE004,10,36.69,366.90,2025-11-14T11:39:54.457Z,CUST001756,debit
TX00006294,SKU00197,STORE004,7,403.99,2827.93,2025-12-14T22:58:15.394Z,CUST000526,debit
TX00006295,SKU00124,STORE005,5,204.79,1023.95,2025-09-21T15:13:49.882Z,CUST001379,credit
TX00006296,SKU00023,STORE004,1,81.79,81.79,2026-01-12T08:19:27.159Z,CUST001123,mobile
TX00006297,SKU00127,STORE003,4,317.25,1269.00,2025-07-04T17:39:42.097Z,CUST000138,credit
TX00006298,SKU00113,STORE004,4,212.35,849.40,2025-06-19T18:24:01.926Z,CUST000036,debit
TX00006299,SKU00003,STORE002,6,44.54,267.24,2025-10-28T08:39:57.505Z,CUST001371,mobile
TX00006300,SKU00117,STORE005,2,227.60,455.20,2026-02-06T06:33:32.401Z,CUST000617,credit
TX00006301,SKU00195,STORE001,2,213.90,427.80,2025-09-14T10:29:17.523Z,CUST000896,cash
TX00006302,SKU00040,STORE003,4,53.89,215.56,2025-09-22T05:44:50.922Z,CUST001356,mobile
TX00006303,SKU00036,STORE002,5,150.79,753.95,2025-08-04T12:56:52.766Z,CUST001972,mobile
TX00006304,SKU00180,STORE001,2,88.89,177.78,2025-11-03T09:24:07.713Z,CUST001613,cash
TX00006305,SKU00114,STORE003,6,102.99,617.94,2025-11-18T20:43:43.723Z,CUST001356,debit
TX00006306,SKU00162,STORE005,3,282.29,846.87,2025-08-22T14:21:10.829Z,CUST001612,mobile
TX00006307,SKU00114,STORE005,7,285.09,1995.63,2026-01-14T04:50:10.028Z,CUST000169,debit
TX00006308,SKU00113,STORE003,7,100.09,700.63,2025-08-10T08:23:56.393Z,CUST000374,mobile
TX00006309,SKU00137,STORE001,8,276.15,2209.20,2025-11-20T17:08:19.402Z,CUST001237,mobile
TX00006310,SKU00183,STORE001,1,220.40,220.40,2025-06-14T03:29:03.318Z,CUST001575,debit
TX00006311,SKU00150,STORE004,4,88.55,354.20,2025-12-07T01:02:13.232Z,CUST001136,credit
TX00006312,SKU00056,STORE004,10,472.70,4727.00,2025-07-28T12:10:13.033Z,CUST000059,mobile
TX00006313,SKU00096,STORE004,1,434.99,434.99,2025-07-18T18:36:14.883Z,CUST000695,credit
TX00006314,SKU00085,STORE002,6,408.39,2450.34,2025-11-05T05:00:31.048Z,CUST000214,debit
TX00006315,SKU00029,STORE005,6,311.85,1871.10,2025-08-07T20:49:43.957Z,CUST001948,debit
TX00006316,SKU00193,STORE001,1,480.29,480.29,2025-10-07T01:57:39.380Z,CUST000728,cash
TX00006317,SKU00141,STORE005,1,330.05,330.05,2025-11-24T00:53:23.110Z,CUST001018,debit
TX00006318,SKU00042,STORE003,2,27.09,54.18,2025-06-23T17:50:17.341Z,CUST001126,credit
TX00006319,SKU00088,STORE005,1,186.59,186.59,2025-09-22T08:58:04.004Z,CUST001122,debit
TX00006320,SKU00045,STORE005,3,191.39,574.17,2025-09-02T02:10:33.662Z,CUST000587,debit
TX00006321,SKU00129,STORE004,6,307.18,1843.08,2025-10-28T13:47:53.753Z,CUST000914,mobile
TX00006322,SKU00099,STORE004,6,442.65,2655.90,2025-10-09T08:19:14.906Z,CUST000933,mobile
TX00006323,SKU00199,STORE002,5,45.21,226.05,2025-11-02T16:42:06.967Z,CUST001088,debit
TX00006324,SKU00135,STORE003,3,117.19,351.57,2025-12-10T12:10:01.371Z,CUST000279,debit
TX00006325,SKU00173,STORE001,9,312.35,2811.15,2026-01-07T07:00:50.239Z,CUST000853,mobile
TX00006326,SKU00182,STORE002,8,158.39,1267.12,2025-10-30T20:38:05.994Z,CUST001357,debit
TX00006327,SKU00093,STORE005,8,428.45,3427.60,2025-06-13T10:10:10.095Z,CUST001830,credit
TX00006328,SKU00159,STORE002,7,360.15,2521.05,2025-09-20T01:02:02.001Z,CUST001697,credit
TX00006329,SKU00085,STORE003,6,243.29,1459.74,2026-01-03T18:19:38.128Z,CUST000531,mobile
TX00006330,SKU00090,STORE003,1,145.69,145.69,2025-12-09T19:43:46.602Z,CUST001267,mobile
TX00006331,SKU00175,STORE002,4,286.80,1147.20,2025-10-10T05:34:42.477Z,CUST000967,mobile
TX00006332,SKU00024,STORE001,4,107.36,429.44,2026-02-13T05:48:17.198Z,CUST000180,credit
TX00006333,SKU00048,STORE003,5,364.85,1824.25,2025-10-13T00:04:32.009Z,CUST001183,mobile
TX00006334,SKU00080,STORE001,3,22.59,67.77,2025-12-07T08:02:47.943Z,CUST000198,mobile
TX00006335,SKU00111,STORE002,8,335.61,2684.88,2026-01-20T20:31:36.988Z,CUST000355,mobile
TX00006336,SKU00194,STORE004,7,452.19,3165.33,2025-09-01T01:25:29.356Z,CUST001283,mobile
TX00006337,SKU00124,STORE005,3,413.89,1241.67,2025-09-30T00:23:14.089Z,CUST001924,credit
TX00006338,SKU00191,STORE005,1,263.09,263.09,2026-01-13T16:54:28.589Z,CUST000080,credit
TX00006339,SKU00105,STORE003,10,174.49,1744.90,2026-01-02T10:24:31.947Z,CUST001328,mobile
TX00006340,SKU00071,STORE002,7,167.69,1173.83,2025-10-04T10:42:14.604Z,CUST000690,cash
TX00006341,SKU00185,STORE003,1,135.69,135.69,2025-08-01T15:24:47.136Z,CUST000232,mobile
TX00006342,SKU00193,STORE002,8,282.19,2257.52,2026-02-09T21:57:09.321Z,CUST000734,mobile
TX00006343,SKU00163,STORE002,6,205.95,1235.70,2025-08-18T04:37:43.568Z,CUST001087,credit
TX00006344,SKU00054,STORE003,7,256.55,1795.85,2025-06-02T06:25:39.628Z,CUST001091,mobile
TX00006345,SKU00048,STORE005,3,268.19,804.57,2025-06-09T08:17:53.807Z,CUST001926,debit
TX00006346,SKU00135,STORE005,2,486.75,973.50,2026-02-02T03:51:05.742Z,CUST001328,cash
TX00006347,SKU00070,STORE004,1,280.19,280.19,2025-07-30T06:39:21.133Z,CUST000193,mobile
TX00006348,SKU00126,STORE004,9,367.85,3310.65,2025-08-12T16:32:12.230Z,CUST001957,credit
TX00006349,SKU00124,STORE003,4,477.59,1910.36,2025-12-19T03:49:18.798Z,CUST001926,cash
TX00006350,SKU00069,STORE002,10,140.49,1404.90,2025-11-28T02:00:38.776Z,CUST001991,mobile
TX00006351,SKU00114,STORE004,10,481.70,4817.00,2025-06-23T22:35:45.077Z,CUST000796,debit
TX00006352,SKU00162,STORE004,10,70.85,708.50,2025-07-04T07:26:27.551Z,CUST001598,credit
TX00006353,SKU00166,STORE002,7,310.25,2171.75,2025-09-19T05:10:28.209Z,CUST001923,debit
TX00006354,SKU00150,STORE002,9,221.45,1993.05,2025-08-22T01:51:12.748Z,CUST000993,debit
TX00006355,SKU00200,STORE004,7,325.09,2275.63,2025-12-26T16:25:40.534Z,CUST000119,debit
TX00006356,SKU00113,STORE002,7,41.55,290.85,2026-02-02T13:18:15.070Z,CUST000428,debit
TX00006357,SKU00162,STORE004,9,164.55,1480.95,2025-09-09T15:38:34.963Z,CUST000131,debit
TX00006358,SKU00133,STORE001,10,378.20,3782.00,2025-09-27T13:52:36.609Z,CUST000809,debit
TX00006359,SKU00157,STORE004,5,133.55,667.75,2026-02-01T03:59:09.546Z,CUST001262,cash
TX00006360,SKU00124,STORE003,6,147.85,887.10,2025-09-12T07:42:46.565Z,CUST000094,credit
TX00006361,SKU00050,STORE001,4,188.79,755.16,2025-11-06T03:48:18.930Z,CUST000010,debit
TX00006362,SKU00160,STORE002,7,53.69,375.83,2025-06-29T07:55:01.786Z,CUST000923,credit
TX00006363,SKU00058,STORE001,8,154.10,1232.80,2025-12-02T17:53:42.448Z,CUST000079,debit
TX00006364,SKU00053,STORE002,1,467.69,467.69,2025-11-20T04:15:49.387Z,CUST000891,cash
TX00006365,SKU00096,STORE004,5,98.41,492.05,2025-12-24T11:37:57.737Z,CUST000097,mobile
TX00006366,SKU00139,STORE003,2,158.65,317.30,2025-11-27T13:26:27.041Z,CUST001383,debit
TX00006367,SKU00075,STORE004,10,457.69,4576.90,2025-06-02T05:25:03.054Z,CUST000147,debit
TX00006368,SKU00147,STORE003,7,422.40,2956.80,2025-12-19T12:00:19.258Z,CUST000662,credit
TX00006369,SKU00168,STORE005,8,403.25,3226.00,2025-10-07T14:22:14.164Z,CUST001361,debit
TX00006370,SKU00050,STORE004,8,201.54,1612.32,2025-11-28T17:47:38.636Z,CUST001037,mobile
TX00006371,SKU00173,STORE004,1,151.45,151.45,2025-12-05T08:14:09.778Z,CUST000792,mobile
TX00006372,SKU00133,STORE002,8,155.09,1240.72,2025-09-14T00:07:02.539Z,CUST000006,mobile
TX00006373,SKU00126,STORE003,7,328.50,2299.50,2025-08-21T15:20:17.762Z,CUST000882,mobile
TX00006374,SKU00158,STORE001,5,418.29,2091.45,2025-07-23T08:38:21.032Z,CUST000447,debit
TX00006375,SKU00010,STORE002,3,111.20,333.60,2025-08-23T13:19:34.495Z,CUST000489,cash
TX00006376,SKU00112,STORE005,4,115.60,462.40,2026-01-03T23:57:45.355Z,CUST001244,credit
TX00006377,SKU00004,STORE001,2,72.49,144.98,2025-09-15T05:10:13.162Z,CUST001509,cash
TX00006378,SKU00021,STORE005,8,85.99,687.92,2025-08-19T06:33:05.899Z,CUST001464,credit
TX00006379,SKU00015,STORE003,8,155.79,1246.32,2026-01-20T09:34:48.016Z,CUST000859,debit
TX00006380,SKU00087,STORE003,1,51.29,51.29,2025-12-31T20:24:55.766Z,CUST000506,credit
TX00006381,SKU00071,STORE002,9,429.79,3868.11,2025-06-26T17:37:23.892Z,CUST001912,cash
TX00006382,SKU00170,STORE005,10,156.39,1563.90,2025-08-17T18:53:04.346Z,CUST001143,cash
TX00006383,SKU00060,STORE002,8,173.55,1388.40,2025-09-16T08:45:42.781Z,CUST000861,credit
TX00006384,SKU00173,STORE001,9,419.15,3772.35,2026-01-05T04:07:42.114Z,CUST000717,mobile
TX00006385,SKU00053,STORE003,1,470.25,470.25,2025-07-26T00:29:57.742Z,CUST000847,credit
TX00006386,SKU00099,STORE004,7,266.19,1863.33,2025-10-25T16:57:33.903Z,CUST001720,debit
TX00006387,SKU00001,STORE004,9,244.70,2202.30,2025-11-12T17:42:37.587Z,CUST001770,mobile
TX00006388,SKU00070,STORE003,9,268.25,2414.25,2025-08-02T11:00:46.903Z,CUST000714,credit
